stat_id,value,player_key,date
6,-,370.p.6853,2017-04-20
7,-,370.p.6853,2017-04-20
8,-,370.p.6853,2017-04-20
9,-,370.p.6853,2017-04-20
10,-,370.p.6853,2017-04-20
11,-,370.p.6853,2017-04-20
12,-,370.p.6853,2017-04-20
13,-,370.p.6853,2017-04-20
14,-,370.p.6853,2017-04-20
15,-,370.p.6853,2017-04-20
16,-,370.p.6853,2017-04-20
17,-,370.p.6853,2017-04-20
18,-,370.p.6853,2017-04-20
19,-,370.p.6853,2017-04-20
20,-,370.p.6853,2017-04-20
21,-,370.p.6853,2017-04-20
22,-,370.p.6853,2017-04-20
23,-,370.p.6853,2017-04-20
51,-,370.p.6853,2017-04-20
52,-,370.p.6853,2017-04-20
53,-,370.p.6853,2017-04-20
54,-,370.p.6853,2017-04-20
3,-,370.p.6853,2017-04-20
4,-,370.p.6853,2017-04-20
5,-,370.p.6853,2017-04-20
55,-,370.p.6853,2017-04-20
58,-,370.p.6853,2017-04-20
59,-,370.p.6853,2017-04-20
61,-,370.p.6853,2017-04-20
62,-,370.p.6853,2017-04-20
63,-,370.p.6853,2017-04-20
64,-,370.p.6853,2017-04-20
65,-,370.p.6853,2017-04-20
66,-,370.p.6853,2017-04-20
86,-,370.p.6853,2017-04-20
87,-,370.p.6853,2017-04-20
88,-,370.p.6853,2017-04-20
0,1,370.p.6857,2017-04-20
1,1,370.p.6857,2017-04-20
2,1,370.p.6857,2017-04-20
6,4,370.p.6857,2017-04-20
7,1,370.p.6857,2017-04-20
8,2,370.p.6857,2017-04-20
9,1,370.p.6857,2017-04-20
10,1,370.p.6857,2017-04-20
11,0,370.p.6857,2017-04-20
12,0,370.p.6857,2017-04-20
13,0,370.p.6857,2017-04-20
14,0,370.p.6857,2017-04-20
15,0,370.p.6857,2017-04-20
16,0,370.p.6857,2017-04-20
17,0,370.p.6857,2017-04-20
18,0,370.p.6857,2017-04-20
19,0,370.p.6857,2017-04-20
20,0,370.p.6857,2017-04-20
21,1,370.p.6857,2017-04-20
22,0,370.p.6857,2017-04-20
23,3,370.p.6857,2017-04-20
51,0,370.p.6857,2017-04-20
52,1,370.p.6857,2017-04-20
53,0,370.p.6857,2017-04-20
54,1.000,370.p.6857,2017-04-20
3,.500,370.p.6857,2017-04-20
4,.500,370.p.6857,2017-04-20
5,.750,370.p.6857,2017-04-20
55,1.250,370.p.6857,2017-04-20
58,Atl,370.p.6857,2017-04-20
59,NL,370.p.6857,2017-04-20
61,1,370.p.6857,2017-04-20
62,0,370.p.6857,2017-04-20
63,-,370.p.6857,2017-04-20
64,0,370.p.6857,2017-04-20
65,4,370.p.6857,2017-04-20
66,0,370.p.6857,2017-04-20
86,0,370.p.6857,2017-04-20
87,0,370.p.6857,2017-04-20
88,0,370.p.6857,2017-04-20
0,-,370.p.6863,2017-04-20
1,-,370.p.6863,2017-04-20
2,-,370.p.6863,2017-04-20
6,-,370.p.6863,2017-04-20
7,-,370.p.6863,2017-04-20
8,-,370.p.6863,2017-04-20
9,-,370.p.6863,2017-04-20
10,-,370.p.6863,2017-04-20
11,-,370.p.6863,2017-04-20
12,-,370.p.6863,2017-04-20
13,-,370.p.6863,2017-04-20
14,-,370.p.6863,2017-04-20
15,-,370.p.6863,2017-04-20
16,-,370.p.6863,2017-04-20
17,-,370.p.6863,2017-04-20
18,-,370.p.6863,2017-04-20
19,-,370.p.6863,2017-04-20
20,-,370.p.6863,2017-04-20
21,-,370.p.6863,2017-04-20
22,-,370.p.6863,2017-04-20
23,-,370.p.6863,2017-04-20
51,-,370.p.6863,2017-04-20
52,-,370.p.6863,2017-04-20
53,-,370.p.6863,2017-04-20
54,-,370.p.6863,2017-04-20
3,-,370.p.6863,2017-04-20
4,-,370.p.6863,2017-04-20
5,-,370.p.6863,2017-04-20
55,-,370.p.6863,2017-04-20
58,-,370.p.6863,2017-04-20
59,-,370.p.6863,2017-04-20
61,-,370.p.6863,2017-04-20
62,-,370.p.6863,2017-04-20
63,-,370.p.6863,2017-04-20
64,-,370.p.6863,2017-04-20
65,-,370.p.6863,2017-04-20
66,-,370.p.6863,2017-04-20
86,-,370.p.6863,2017-04-20
87,-,370.p.6863,2017-04-20
88,-,370.p.6863,2017-04-20
0,-,370.p.6872,2017-04-20
24,-,370.p.6872,2017-04-20
25,-,370.p.6872,2017-04-20
50,-,370.p.6872,2017-04-20
28,-,370.p.6872,2017-04-20
29,-,370.p.6872,2017-04-20
30,-,370.p.6872,2017-04-20
31,-,370.p.6872,2017-04-20
32,-,370.p.6872,2017-04-20
33,-,370.p.6872,2017-04-20
34,-,370.p.6872,2017-04-20
35,-,370.p.6872,2017-04-20
36,-,370.p.6872,2017-04-20
37,-,370.p.6872,2017-04-20
38,-,370.p.6872,2017-04-20
39,-,370.p.6872,2017-04-20
40,-,370.p.6872,2017-04-20
41,-,370.p.6872,2017-04-20
42,-,370.p.6872,2017-04-20
43,-,370.p.6872,2017-04-20
44,-,370.p.6872,2017-04-20
45,-,370.p.6872,2017-04-20
46,-,370.p.6872,2017-04-20
47,-,370.p.6872,2017-04-20
48,-,370.p.6872,2017-04-20
49,-,370.p.6872,2017-04-20
26,-,370.p.6872,2017-04-20
27,-,370.p.6872,2017-04-20
56,-,370.p.6872,2017-04-20
57,-,370.p.6872,2017-04-20
58,-,370.p.6872,2017-04-20
59,-,370.p.6872,2017-04-20
67,-,370.p.6872,2017-04-20
76,-,370.p.6872,2017-04-20
68,-,370.p.6872,2017-04-20
69,-,370.p.6872,2017-04-20
70,-,370.p.6872,2017-04-20
71,-,370.p.6872,2017-04-20
72,-,370.p.6872,2017-04-20
73,-,370.p.6872,2017-04-20
74,-,370.p.6872,2017-04-20
75,-,370.p.6872,2017-04-20
77,-,370.p.6872,2017-04-20
78,-,370.p.6872,2017-04-20
79,-,370.p.6872,2017-04-20
80,-,370.p.6872,2017-04-20
81,-,370.p.6872,2017-04-20
82,-,370.p.6872,2017-04-20
83,-,370.p.6872,2017-04-20
84,-,370.p.6872,2017-04-20
85,-,370.p.6872,2017-04-20
89,-,370.p.6872,2017-04-20
90,-,370.p.6872,2017-04-20
0,-,370.p.6873,2017-04-20
24,-,370.p.6873,2017-04-20
25,-,370.p.6873,2017-04-20
50,-,370.p.6873,2017-04-20
28,-,370.p.6873,2017-04-20
29,-,370.p.6873,2017-04-20
30,-,370.p.6873,2017-04-20
31,-,370.p.6873,2017-04-20
32,-,370.p.6873,2017-04-20
33,-,370.p.6873,2017-04-20
34,-,370.p.6873,2017-04-20
35,-,370.p.6873,2017-04-20
36,-,370.p.6873,2017-04-20
37,-,370.p.6873,2017-04-20
38,-,370.p.6873,2017-04-20
39,-,370.p.6873,2017-04-20
40,-,370.p.6873,2017-04-20
41,-,370.p.6873,2017-04-20
42,-,370.p.6873,2017-04-20
43,-,370.p.6873,2017-04-20
44,-,370.p.6873,2017-04-20
45,-,370.p.6873,2017-04-20
46,-,370.p.6873,2017-04-20
47,-,370.p.6873,2017-04-20
48,-,370.p.6873,2017-04-20
49,-,370.p.6873,2017-04-20
26,-,370.p.6873,2017-04-20
27,-,370.p.6873,2017-04-20
56,-,370.p.6873,2017-04-20
57,-,370.p.6873,2017-04-20
58,-,370.p.6873,2017-04-20
59,-,370.p.6873,2017-04-20
67,-,370.p.6873,2017-04-20
76,-,370.p.6873,2017-04-20
68,-,370.p.6873,2017-04-20
69,-,370.p.6873,2017-04-20
70,-,370.p.6873,2017-04-20
71,-,370.p.6873,2017-04-20
72,-,370.p.6873,2017-04-20
73,-,370.p.6873,2017-04-20
74,-,370.p.6873,2017-04-20
75,-,370.p.6873,2017-04-20
77,-,370.p.6873,2017-04-20
78,-,370.p.6873,2017-04-20
79,-,370.p.6873,2017-04-20
80,-,370.p.6873,2017-04-20
81,-,370.p.6873,2017-04-20
82,-,370.p.6873,2017-04-20
83,-,370.p.6873,2017-04-20
84,-,370.p.6873,2017-04-20
85,-,370.p.6873,2017-04-20
89,-,370.p.6873,2017-04-20
90,-,370.p.6873,2017-04-20
0,-,370.p.6893,2017-04-20
24,-,370.p.6893,2017-04-20
25,-,370.p.6893,2017-04-20
50,-,370.p.6893,2017-04-20
28,-,370.p.6893,2017-04-20
29,-,370.p.6893,2017-04-20
30,-,370.p.6893,2017-04-20
31,-,370.p.6893,2017-04-20
32,-,370.p.6893,2017-04-20
33,-,370.p.6893,2017-04-20
34,-,370.p.6893,2017-04-20
35,-,370.p.6893,2017-04-20
36,-,370.p.6893,2017-04-20
37,-,370.p.6893,2017-04-20
38,-,370.p.6893,2017-04-20
39,-,370.p.6893,2017-04-20
40,-,370.p.6893,2017-04-20
41,-,370.p.6893,2017-04-20
42,-,370.p.6893,2017-04-20
43,-,370.p.6893,2017-04-20
44,-,370.p.6893,2017-04-20
45,-,370.p.6893,2017-04-20
46,-,370.p.6893,2017-04-20
47,-,370.p.6893,2017-04-20
48,-,370.p.6893,2017-04-20
49,-,370.p.6893,2017-04-20
26,-,370.p.6893,2017-04-20
27,-,370.p.6893,2017-04-20
56,-,370.p.6893,2017-04-20
57,-,370.p.6893,2017-04-20
58,-,370.p.6893,2017-04-20
59,-,370.p.6893,2017-04-20
67,-,370.p.6893,2017-04-20
76,-,370.p.6893,2017-04-20
68,-,370.p.6893,2017-04-20
69,-,370.p.6893,2017-04-20
70,-,370.p.6893,2017-04-20
71,-,370.p.6893,2017-04-20
72,-,370.p.6893,2017-04-20
73,-,370.p.6893,2017-04-20
74,-,370.p.6893,2017-04-20
75,-,370.p.6893,2017-04-20
77,-,370.p.6893,2017-04-20
78,-,370.p.6893,2017-04-20
79,-,370.p.6893,2017-04-20
80,-,370.p.6893,2017-04-20
81,-,370.p.6893,2017-04-20
82,-,370.p.6893,2017-04-20
83,-,370.p.6893,2017-04-20
84,-,370.p.6893,2017-04-20
85,-,370.p.6893,2017-04-20
89,-,370.p.6893,2017-04-20
90,-,370.p.6893,2017-04-20
0,-,370.p.6922,2017-04-20
24,-,370.p.6922,2017-04-20
25,-,370.p.6922,2017-04-20
50,-,370.p.6922,2017-04-20
28,-,370.p.6922,2017-04-20
29,-,370.p.6922,2017-04-20
30,-,370.p.6922,2017-04-20
31,-,370.p.6922,2017-04-20
32,-,370.p.6922,2017-04-20
33,-,370.p.6922,2017-04-20
34,-,370.p.6922,2017-04-20
35,-,370.p.6922,2017-04-20
36,-,370.p.6922,2017-04-20
37,-,370.p.6922,2017-04-20
38,-,370.p.6922,2017-04-20
39,-,370.p.6922,2017-04-20
40,-,370.p.6922,2017-04-20
41,-,370.p.6922,2017-04-20
42,-,370.p.6922,2017-04-20
43,-,370.p.6922,2017-04-20
44,-,370.p.6922,2017-04-20
45,-,370.p.6922,2017-04-20
46,-,370.p.6922,2017-04-20
47,-,370.p.6922,2017-04-20
48,-,370.p.6922,2017-04-20
49,-,370.p.6922,2017-04-20
26,-,370.p.6922,2017-04-20
27,-,370.p.6922,2017-04-20
56,-,370.p.6922,2017-04-20
57,-,370.p.6922,2017-04-20
58,-,370.p.6922,2017-04-20
59,-,370.p.6922,2017-04-20
67,-,370.p.6922,2017-04-20
76,-,370.p.6922,2017-04-20
68,-,370.p.6922,2017-04-20
69,-,370.p.6922,2017-04-20
70,-,370.p.6922,2017-04-20
71,-,370.p.6922,2017-04-20
72,-,370.p.6922,2017-04-20
73,-,370.p.6922,2017-04-20
74,-,370.p.6922,2017-04-20
75,-,370.p.6922,2017-04-20
77,-,370.p.6922,2017-04-20
78,-,370.p.6922,2017-04-20
79,-,370.p.6922,2017-04-20
80,-,370.p.6922,2017-04-20
81,-,370.p.6922,2017-04-20
82,-,370.p.6922,2017-04-20
83,-,370.p.6922,2017-04-20
84,-,370.p.6922,2017-04-20
85,-,370.p.6922,2017-04-20
89,-,370.p.6922,2017-04-20
90,-,370.p.6922,2017-04-20
0,1,370.p.6945,2017-04-20
24,1,370.p.6945,2017-04-20
25,0,370.p.6945,2017-04-20
50,0.1,370.p.6945,2017-04-20
28,0,370.p.6945,2017-04-20
29,0,370.p.6945,2017-04-20
30,0,370.p.6945,2017-04-20
31,0,370.p.6945,2017-04-20
32,0,370.p.6945,2017-04-20
33,1,370.p.6945,2017-04-20
34,0,370.p.6945,2017-04-20
35,1,370.p.6945,2017-04-20
36,0,370.p.6945,2017-04-20
37,0,370.p.6945,2017-04-20
38,0,370.p.6945,2017-04-20
39,0,370.p.6945,2017-04-20
40,0,370.p.6945,2017-04-20
41,0,370.p.6945,2017-04-20
42,0,370.p.6945,2017-04-20
43,0,370.p.6945,2017-04-20
44,0,370.p.6945,2017-04-20
45,0,370.p.6945,2017-04-20
46,0,370.p.6945,2017-04-20
47,0,370.p.6945,2017-04-20
48,1,370.p.6945,2017-04-20
49,0,370.p.6945,2017-04-20
26,0.00,370.p.6945,2017-04-20
27,0.00,370.p.6945,2017-04-20
56,-,370.p.6945,2017-04-20
57,0.00,370.p.6945,2017-04-20
58,Was,370.p.6945,2017-04-20
59,NL,370.p.6945,2017-04-20
67,2,370.p.6945,2017-04-20
76,0,370.p.6945,2017-04-20
68,0,370.p.6945,2017-04-20
69,0,370.p.6945,2017-04-20
70,0,370.p.6945,2017-04-20
71,0,370.p.6945,2017-04-20
72,0,370.p.6945,2017-04-20
73,1,370.p.6945,2017-04-20
74,.000,370.p.6945,2017-04-20
75,-,370.p.6945,2017-04-20
77,0.00,370.p.6945,2017-04-20
78,0.00,370.p.6945,2017-04-20
79,0,370.p.6945,2017-04-20
80,0,370.p.6945,2017-04-20
81,-,370.p.6945,2017-04-20
82,0,370.p.6945,2017-04-20
83,0,370.p.6945,2017-04-20
84,0,370.p.6945,2017-04-20
85,0,370.p.6945,2017-04-20
89,1,370.p.6945,2017-04-20
90,1,370.p.6945,2017-04-20
0,-,370.p.6953,2017-04-20
24,-,370.p.6953,2017-04-20
25,-,370.p.6953,2017-04-20
50,-,370.p.6953,2017-04-20
28,-,370.p.6953,2017-04-20
29,-,370.p.6953,2017-04-20
30,-,370.p.6953,2017-04-20
31,-,370.p.6953,2017-04-20
32,-,370.p.6953,2017-04-20
33,-,370.p.6953,2017-04-20
34,-,370.p.6953,2017-04-20
35,-,370.p.6953,2017-04-20
36,-,370.p.6953,2017-04-20
37,-,370.p.6953,2017-04-20
38,-,370.p.6953,2017-04-20
39,-,370.p.6953,2017-04-20
40,-,370.p.6953,2017-04-20
41,-,370.p.6953,2017-04-20
42,-,370.p.6953,2017-04-20
43,-,370.p.6953,2017-04-20
44,-,370.p.6953,2017-04-20
45,-,370.p.6953,2017-04-20
46,-,370.p.6953,2017-04-20
47,-,370.p.6953,2017-04-20
48,-,370.p.6953,2017-04-20
49,-,370.p.6953,2017-04-20
26,-,370.p.6953,2017-04-20
27,-,370.p.6953,2017-04-20
56,-,370.p.6953,2017-04-20
57,-,370.p.6953,2017-04-20
58,-,370.p.6953,2017-04-20
59,-,370.p.6953,2017-04-20
67,-,370.p.6953,2017-04-20
76,-,370.p.6953,2017-04-20
68,-,370.p.6953,2017-04-20
69,-,370.p.6953,2017-04-20
70,-,370.p.6953,2017-04-20
71,-,370.p.6953,2017-04-20
72,-,370.p.6953,2017-04-20
73,-,370.p.6953,2017-04-20
74,-,370.p.6953,2017-04-20
75,-,370.p.6953,2017-04-20
77,-,370.p.6953,2017-04-20
78,-,370.p.6953,2017-04-20
79,-,370.p.6953,2017-04-20
80,-,370.p.6953,2017-04-20
81,-,370.p.6953,2017-04-20
82,-,370.p.6953,2017-04-20
83,-,370.p.6953,2017-04-20
84,-,370.p.6953,2017-04-20
85,-,370.p.6953,2017-04-20
89,-,370.p.6953,2017-04-20
90,-,370.p.6953,2017-04-20
0,-,370.p.6983,2017-04-20
1,-,370.p.6983,2017-04-20
2,-,370.p.6983,2017-04-20
6,-,370.p.6983,2017-04-20
7,-,370.p.6983,2017-04-20
8,-,370.p.6983,2017-04-20
9,-,370.p.6983,2017-04-20
10,-,370.p.6983,2017-04-20
11,-,370.p.6983,2017-04-20
12,-,370.p.6983,2017-04-20
13,-,370.p.6983,2017-04-20
14,-,370.p.6983,2017-04-20
15,-,370.p.6983,2017-04-20
16,-,370.p.6983,2017-04-20
17,-,370.p.6983,2017-04-20
18,-,370.p.6983,2017-04-20
19,-,370.p.6983,2017-04-20
20,-,370.p.6983,2017-04-20
21,-,370.p.6983,2017-04-20
22,-,370.p.6983,2017-04-20
23,-,370.p.6983,2017-04-20
51,-,370.p.6983,2017-04-20
52,-,370.p.6983,2017-04-20
53,-,370.p.6983,2017-04-20
54,-,370.p.6983,2017-04-20
3,-,370.p.6983,2017-04-20
4,-,370.p.6983,2017-04-20
5,-,370.p.6983,2017-04-20
55,-,370.p.6983,2017-04-20
58,-,370.p.6983,2017-04-20
59,-,370.p.6983,2017-04-20
61,-,370.p.6983,2017-04-20
62,-,370.p.6983,2017-04-20
63,-,370.p.6983,2017-04-20
64,-,370.p.6983,2017-04-20
65,-,370.p.6983,2017-04-20
66,-,370.p.6983,2017-04-20
86,-,370.p.6983,2017-04-20
87,-,370.p.6983,2017-04-20
88,-,370.p.6983,2017-04-20
0,-,370.p.7029,2017-04-20
24,-,370.p.7029,2017-04-20
25,-,370.p.7029,2017-04-20
50,-,370.p.7029,2017-04-20
28,-,370.p.7029,2017-04-20
29,-,370.p.7029,2017-04-20
30,-,370.p.7029,2017-04-20
31,-,370.p.7029,2017-04-20
32,-,370.p.7029,2017-04-20
33,-,370.p.7029,2017-04-20
34,-,370.p.7029,2017-04-20
35,-,370.p.7029,2017-04-20
36,-,370.p.7029,2017-04-20
37,-,370.p.7029,2017-04-20
38,-,370.p.7029,2017-04-20
39,-,370.p.7029,2017-04-20
40,-,370.p.7029,2017-04-20
41,-,370.p.7029,2017-04-20
42,-,370.p.7029,2017-04-20
43,-,370.p.7029,2017-04-20
44,-,370.p.7029,2017-04-20
45,-,370.p.7029,2017-04-20
46,-,370.p.7029,2017-04-20
47,-,370.p.7029,2017-04-20
48,-,370.p.7029,2017-04-20
49,-,370.p.7029,2017-04-20
26,-,370.p.7029,2017-04-20
27,-,370.p.7029,2017-04-20
56,-,370.p.7029,2017-04-20
57,-,370.p.7029,2017-04-20
58,-,370.p.7029,2017-04-20
59,-,370.p.7029,2017-04-20
67,-,370.p.7029,2017-04-20
76,-,370.p.7029,2017-04-20
68,-,370.p.7029,2017-04-20
69,-,370.p.7029,2017-04-20
70,-,370.p.7029,2017-04-20
71,-,370.p.7029,2017-04-20
72,-,370.p.7029,2017-04-20
73,-,370.p.7029,2017-04-20
74,-,370.p.7029,2017-04-20
75,-,370.p.7029,2017-04-20
77,-,370.p.7029,2017-04-20
78,-,370.p.7029,2017-04-20
79,-,370.p.7029,2017-04-20
80,-,370.p.7029,2017-04-20
81,-,370.p.7029,2017-04-20
82,-,370.p.7029,2017-04-20
83,-,370.p.7029,2017-04-20
84,-,370.p.7029,2017-04-20
85,-,370.p.7029,2017-04-20
89,-,370.p.7029,2017-04-20
90,-,370.p.7029,2017-04-20
0,-,370.p.7040,2017-04-20
24,-,370.p.7040,2017-04-20
25,-,370.p.7040,2017-04-20
50,-,370.p.7040,2017-04-20
28,-,370.p.7040,2017-04-20
29,-,370.p.7040,2017-04-20
30,-,370.p.7040,2017-04-20
31,-,370.p.7040,2017-04-20
32,-,370.p.7040,2017-04-20
33,-,370.p.7040,2017-04-20
34,-,370.p.7040,2017-04-20
35,-,370.p.7040,2017-04-20
36,-,370.p.7040,2017-04-20
37,-,370.p.7040,2017-04-20
38,-,370.p.7040,2017-04-20
39,-,370.p.7040,2017-04-20
40,-,370.p.7040,2017-04-20
41,-,370.p.7040,2017-04-20
42,-,370.p.7040,2017-04-20
43,-,370.p.7040,2017-04-20
44,-,370.p.7040,2017-04-20
45,-,370.p.7040,2017-04-20
46,-,370.p.7040,2017-04-20
47,-,370.p.7040,2017-04-20
48,-,370.p.7040,2017-04-20
49,-,370.p.7040,2017-04-20
26,-,370.p.7040,2017-04-20
27,-,370.p.7040,2017-04-20
56,-,370.p.7040,2017-04-20
57,-,370.p.7040,2017-04-20
58,-,370.p.7040,2017-04-20
59,-,370.p.7040,2017-04-20
67,-,370.p.7040,2017-04-20
76,-,370.p.7040,2017-04-20
68,-,370.p.7040,2017-04-20
69,-,370.p.7040,2017-04-20
70,-,370.p.7040,2017-04-20
71,-,370.p.7040,2017-04-20
72,-,370.p.7040,2017-04-20
73,-,370.p.7040,2017-04-20
74,-,370.p.7040,2017-04-20
75,-,370.p.7040,2017-04-20
77,-,370.p.7040,2017-04-20
78,-,370.p.7040,2017-04-20
79,-,370.p.7040,2017-04-20
80,-,370.p.7040,2017-04-20
81,-,370.p.7040,2017-04-20
82,-,370.p.7040,2017-04-20
83,-,370.p.7040,2017-04-20
84,-,370.p.7040,2017-04-20
85,-,370.p.7040,2017-04-20
89,-,370.p.7040,2017-04-20
90,-,370.p.7040,2017-04-20
0,-,370.p.7048,2017-04-20
24,-,370.p.7048,2017-04-20
25,-,370.p.7048,2017-04-20
50,-,370.p.7048,2017-04-20
28,-,370.p.7048,2017-04-20
29,-,370.p.7048,2017-04-20
30,-,370.p.7048,2017-04-20
31,-,370.p.7048,2017-04-20
32,-,370.p.7048,2017-04-20
33,-,370.p.7048,2017-04-20
34,-,370.p.7048,2017-04-20
35,-,370.p.7048,2017-04-20
36,-,370.p.7048,2017-04-20
37,-,370.p.7048,2017-04-20
38,-,370.p.7048,2017-04-20
39,-,370.p.7048,2017-04-20
40,-,370.p.7048,2017-04-20
41,-,370.p.7048,2017-04-20
42,-,370.p.7048,2017-04-20
43,-,370.p.7048,2017-04-20
44,-,370.p.7048,2017-04-20
45,-,370.p.7048,2017-04-20
46,-,370.p.7048,2017-04-20
47,-,370.p.7048,2017-04-20
48,-,370.p.7048,2017-04-20
49,-,370.p.7048,2017-04-20
26,-,370.p.7048,2017-04-20
27,-,370.p.7048,2017-04-20
56,-,370.p.7048,2017-04-20
57,-,370.p.7048,2017-04-20
58,-,370.p.7048,2017-04-20
59,-,370.p.7048,2017-04-20
67,-,370.p.7048,2017-04-20
76,-,370.p.7048,2017-04-20
68,-,370.p.7048,2017-04-20
69,-,370.p.7048,2017-04-20
70,-,370.p.7048,2017-04-20
71,-,370.p.7048,2017-04-20
72,-,370.p.7048,2017-04-20
73,-,370.p.7048,2017-04-20
74,-,370.p.7048,2017-04-20
75,-,370.p.7048,2017-04-20
77,-,370.p.7048,2017-04-20
78,-,370.p.7048,2017-04-20
79,-,370.p.7048,2017-04-20
80,-,370.p.7048,2017-04-20
81,-,370.p.7048,2017-04-20
82,-,370.p.7048,2017-04-20
83,-,370.p.7048,2017-04-20
84,-,370.p.7048,2017-04-20
85,-,370.p.7048,2017-04-20
89,-,370.p.7048,2017-04-20
90,-,370.p.7048,2017-04-20
0,-,370.p.7054,2017-04-20
1,-,370.p.7054,2017-04-20
2,-,370.p.7054,2017-04-20
6,-,370.p.7054,2017-04-20
7,-,370.p.7054,2017-04-20
8,-,370.p.7054,2017-04-20
9,-,370.p.7054,2017-04-20
10,-,370.p.7054,2017-04-20
11,-,370.p.7054,2017-04-20
12,-,370.p.7054,2017-04-20
13,-,370.p.7054,2017-04-20
14,-,370.p.7054,2017-04-20
15,-,370.p.7054,2017-04-20
16,-,370.p.7054,2017-04-20
17,-,370.p.7054,2017-04-20
18,-,370.p.7054,2017-04-20
19,-,370.p.7054,2017-04-20
20,-,370.p.7054,2017-04-20
21,-,370.p.7054,2017-04-20
22,-,370.p.7054,2017-04-20
23,-,370.p.7054,2017-04-20
51,-,370.p.7054,2017-04-20
52,-,370.p.7054,2017-04-20
53,-,370.p.7054,2017-04-20
54,-,370.p.7054,2017-04-20
3,-,370.p.7054,2017-04-20
4,-,370.p.7054,2017-04-20
5,-,370.p.7054,2017-04-20
55,-,370.p.7054,2017-04-20
58,-,370.p.7054,2017-04-20
59,-,370.p.7054,2017-04-20
61,-,370.p.7054,2017-04-20
62,-,370.p.7054,2017-04-20
63,-,370.p.7054,2017-04-20
64,-,370.p.7054,2017-04-20
65,-,370.p.7054,2017-04-20
66,-,370.p.7054,2017-04-20
86,-,370.p.7054,2017-04-20
87,-,370.p.7054,2017-04-20
88,-,370.p.7054,2017-04-20
0,1,370.p.7062,2017-04-20
1,1,370.p.7062,2017-04-20
2,1,370.p.7062,2017-04-20
6,4,370.p.7062,2017-04-20
7,1,370.p.7062,2017-04-20
8,1,370.p.7062,2017-04-20
9,0,370.p.7062,2017-04-20
10,1,370.p.7062,2017-04-20
11,0,370.p.7062,2017-04-20
12,0,370.p.7062,2017-04-20
13,0,370.p.7062,2017-04-20
14,0,370.p.7062,2017-04-20
15,0,370.p.7062,2017-04-20
16,0,370.p.7062,2017-04-20
17,0,370.p.7062,2017-04-20
18,0,370.p.7062,2017-04-20
19,0,370.p.7062,2017-04-20
20,0,370.p.7062,2017-04-20
21,0,370.p.7062,2017-04-20
22,0,370.p.7062,2017-04-20
23,2,370.p.7062,2017-04-20
51,6,370.p.7062,2017-04-20
52,0,370.p.7062,2017-04-20
53,0,370.p.7062,2017-04-20
54,1.000,370.p.7062,2017-04-20
3,.250,370.p.7062,2017-04-20
4,.250,370.p.7062,2017-04-20
5,.500,370.p.7062,2017-04-20
55,.750,370.p.7062,2017-04-20
58,Min,370.p.7062,2017-04-20
59,AL,370.p.7062,2017-04-20
61,1,370.p.7062,2017-04-20
62,0,370.p.7062,2017-04-20
63,-,370.p.7062,2017-04-20
64,0,370.p.7062,2017-04-20
65,4,370.p.7062,2017-04-20
66,0,370.p.7062,2017-04-20
86,0,370.p.7062,2017-04-20
87,1,370.p.7062,2017-04-20
88,0,370.p.7062,2017-04-20
0,-,370.p.7063,2017-04-20
1,-,370.p.7063,2017-04-20
2,-,370.p.7063,2017-04-20
6,-,370.p.7063,2017-04-20
7,-,370.p.7063,2017-04-20
8,-,370.p.7063,2017-04-20
9,-,370.p.7063,2017-04-20
10,-,370.p.7063,2017-04-20
11,-,370.p.7063,2017-04-20
12,-,370.p.7063,2017-04-20
13,-,370.p.7063,2017-04-20
14,-,370.p.7063,2017-04-20
15,-,370.p.7063,2017-04-20
16,-,370.p.7063,2017-04-20
17,-,370.p.7063,2017-04-20
18,-,370.p.7063,2017-04-20
19,-,370.p.7063,2017-04-20
20,-,370.p.7063,2017-04-20
21,-,370.p.7063,2017-04-20
22,-,370.p.7063,2017-04-20
23,-,370.p.7063,2017-04-20
51,-,370.p.7063,2017-04-20
52,-,370.p.7063,2017-04-20
53,-,370.p.7063,2017-04-20
54,-,370.p.7063,2017-04-20
3,-,370.p.7063,2017-04-20
4,-,370.p.7063,2017-04-20
5,-,370.p.7063,2017-04-20
55,-,370.p.7063,2017-04-20
58,-,370.p.7063,2017-04-20
59,-,370.p.7063,2017-04-20
61,-,370.p.7063,2017-04-20
62,-,370.p.7063,2017-04-20
63,-,370.p.7063,2017-04-20
64,-,370.p.7063,2017-04-20
65,-,370.p.7063,2017-04-20
66,-,370.p.7063,2017-04-20
86,-,370.p.7063,2017-04-20
87,-,370.p.7063,2017-04-20
88,-,370.p.7063,2017-04-20
0,1,370.p.7066,2017-04-20
1,1,370.p.7066,2017-04-20
2,1,370.p.7066,2017-04-20
6,4,370.p.7066,2017-04-20
7,1,370.p.7066,2017-04-20
8,1,370.p.7066,2017-04-20
9,1,370.p.7066,2017-04-20
10,0,370.p.7066,2017-04-20
11,0,370.p.7066,2017-04-20
12,0,370.p.7066,2017-04-20
13,0,370.p.7066,2017-04-20
14,0,370.p.7066,2017-04-20
15,0,370.p.7066,2017-04-20
16,1,370.p.7066,2017-04-20
17,0,370.p.7066,2017-04-20
18,0,370.p.7066,2017-04-20
19,0,370.p.7066,2017-04-20
20,0,370.p.7066,2017-04-20
21,0,370.p.7066,2017-04-20
22,0,370.p.7066,2017-04-20
23,1,370.p.7066,2017-04-20
